"FPV.PJ","PRO","FR.PJ","Outros","date"
0.232015321349853,0.182512136066993,0.274069731567439,0.311402811015715,2014-05-25
0.23221985919528,0.183005716638349,0.273659189435519,0.311115234730851,2014-05-26
0.232423878995238,0.183499210449602,0.273249874130957,0.310827036424203,2014-05-27
0.232627379677955,0.183992597973737,0.272841802573906,0.310538219774402,2014-05-28
0.232830360235158,0.184485859585986,0.272434991643468,0.310248788535388,2014-05-29
0.233032819722072,0.184978975564513,0.272029458177772,0.309958746535643,2014-05-30
0.233234757257413,0.18547192609111,0.271625218974062,0.309668097677415,2014-05-31
0.233436172023371,0.185964691251899,0.271222290788791,0.309376845935939,2014-06-01
0.23363706326558,0.186457251038048,0.270820690337731,0.309084995358642,2014-06-02
0.233837430293081,0.186949585346489,0.270420434296087,0.308792550064343,2014-06-03
0.234037272478272,0.187441673980657,0.270021539298627,0.308499514242443,2014-06-04
0.234236589256849,0.187933496651223,0.269624021939817,0.308205892152112,2014-06-05
0.234435380127733,0.188425032976848,0.269227898773966,0.307911688121452,2014-06-06
0.234633644652997,0.188916262484943,0.268833186315386,0.307616906546674,2014-06-07
0.234831382457767,0.18940716461243,0.268439901038556,0.307321551891247,2014-06-08
0.235028593230125,0.189897718706527,0.2680480593783,0.307025628685048,2014-06-09
0.235225276720997,0.190387904025523,0.267657677729975,0.306729141523505,2014-06-10
0.235421432744028,0.190877699739577,0.267268772449668,0.306432095066727,2014-06-11
